timestamp,close,vol,trade_count
2026-05-20T15:13:00Z,299.44,1425,49
2026-05-20T15:14:00Z,299.235,1231,30
2026-05-20T15:15:00Z,300.13,8781,180
2026-05-20T15:16:00Z,300.42,6799,164
2026-05-20T15:17:00Z,300.17,5056,106
2026-05-20T15:18:00Z,299.45,4815,82
2026-05-20T15:19:00Z,299.51,4409,91
2026-05-20T15:20:00Z,299.6,842,28
2026-05-20T15:21:00Z,299.66,2986,62
2026-05-20T15:22:00Z,299.65,1898,37
2026-05-20T15:23:00Z,299.49,2078,47
2026-05-20T15:24:00Z,299.74,2985,61
2026-05-20T15:25:00Z,299.65,3270,65
2026-05-20T15:26:00Z,299.72,3252,59
2026-05-20T15:27:00Z,299.17,3886,86
2026-05-20T15:28:00Z,299.21,1943,62
2026-05-20T15:29:00Z,299.15,2119,57
2026-05-20T15:30:00Z,299.25,1509,34
2026-05-20T15:31:00Z,299.19,2693,49
2026-05-20T15:32:00Z,299.15,3058,51
2026-05-20T15:33:00Z,299.13,3334,61
2026-05-20T15:34:00Z,299.19,2353,55
2026-05-20T15:35:00Z,299.315,1348,42
2026-05-20T15:36:00Z,299.14,3844,70
2026-05-20T15:37:00Z,299.095,2311,49
2026-05-20T15:38:00Z,299.02,1002,27
2026-05-20T15:39:00Z,299.05,3431,54
2026-05-20T15:40:00Z,298.73,2386,67
2026-05-20T15:41:00Z,298.83,2363,61
2026-05-20T15:42:00Z,298.96,1462,42
2026-05-20T15:43:00Z,298.86,1788,39
2026-05-20T15:44:00Z,298.965,1246,31
2026-05-20T15:45:00Z,298.945,1440,38
2026-05-20T15:46:00Z,298.945,3097,65
2026-05-20T15:47:00Z,298.98,4571,93
2026-05-20T15:48:00Z,299.02,1943,40
2026-05-20T15:49:00Z,299.04,2864,51
2026-05-20T15:50:00Z,299.02,2643,52
2026-05-20T15:51:00Z,299.095,1510,24
2026-05-20T15:52:00Z,299.07,1349,31
2026-05-20T15:53:00Z,299.04,2027,38
2026-05-20T15:54:00Z,299.16,1602,52
2026-05-20T15:55:00Z,299.01,1700,49
2026-05-20T15:56:00Z,299.15,2551,42
2026-05-20T15:57:00Z,298.98,4448,104
2026-05-20T15:58:00Z,299.105,1318,27
2026-05-20T15:59:00Z,299.125,1998,46
2026-05-20T16:00:00Z,299.11,2526,57
2026-05-20T16:01:00Z,299.17,1700,55
2026-05-20T16:02:00Z,299.28,2285,39
2026-05-20T16:03:00Z,299.24,3174,55
2026-05-20T16:04:00Z,299.33,2338,37
2026-05-20T16:05:00Z,299.295,2077,40
2026-05-20T16:06:00Z,299.405,1579,32
2026-05-20T16:07:00Z,299.42,1132,22
2026-05-20T16:08:00Z,299.29,833,22
2026-05-20T16:09:00Z,299.39,2261,38
2026-05-20T16:10:00Z,299.25,7325,134
2026-05-20T16:11:00Z,299.15,2573,59
2026-05-20T16:12:00Z,299.48,4856,76
2026-05-20T16:13:00Z,299.62,2411,41
2026-05-20T16:14:00Z,299.58,2367,46
2026-05-20T16:15:00Z,299.59,4508,70
2026-05-20T16:16:00Z,299.705,1787,49
2026-05-20T16:17:00Z,299.935,2926,70
2026-05-20T16:18:00Z,300.13,8296,121
2026-05-20T16:19:00Z,300.09,3230,63
2026-05-20T16:20:00Z,299.91,996,24
2026-05-20T16:21:00Z,299.94,3602,68
2026-05-20T16:22:00Z,299.9,2308,50
2026-05-20T16:23:00Z,299.92,2148,40
2026-05-20T16:24:00Z,300.03,2952,58
2026-05-20T16:25:00Z,299.91,3853,71
2026-05-20T16:26:00Z,299.93,1745,68
2026-05-20T16:27:00Z,299.97,2084,40
2026-05-20T16:28:00Z,299.98,1660,34
2026-05-20T16:29:00Z,300.005,1425,25
2026-05-20T16:30:00Z,299.89,2678,47
2026-05-20T16:31:00Z,299.68,2686,48
2026-05-20T16:32:00Z,299.8,1659,42
2026-05-20T16:33:00Z,299.805,2691,55
2026-05-20T16:34:00Z,299.96,2469,57
2026-05-20T16:35:00Z,299.93,2911,55
2026-05-20T16:36:00Z,299.915,2773,65
2026-05-20T16:37:00Z,299.76,5189,60
2026-05-20T16:38:00Z,299.85,1943,48
2026-05-20T16:39:00Z,299.73,1787,38
2026-05-20T16:40:00Z,299.75,1589,38
2026-05-20T16:41:00Z,299.91,11066,177
2026-05-20T16:42:00Z,300.02,23511,272
2026-05-20T16:43:00Z,299.95,2647,58
2026-05-20T16:44:00Z,300,2841,56
2026-05-20T16:45:00Z,300.14,1276,40
2026-05-20T16:46:00Z,300.22,2202,46
2026-05-20T16:47:00Z,300.18,3867,59
2026-05-20T16:48:00Z,300.2,4815,90
2026-05-20T16:49:00Z,300.32,2860,60
2026-05-20T16:50:00Z,300.505,2891,66
2026-05-20T16:51:00Z,300.65,2000,54
2026-05-20T16:52:00Z,300.625,2816,67
2026-05-20T16:53:00Z,300.71,1786,40
2026-05-20T16:54:00Z,300.53,1704,50
2026-05-20T16:55:00Z,300.54,1876,44
2026-05-20T16:56:00Z,300.66,2206,44
2026-05-20T16:57:00Z,300.41,3151,55
2026-05-20T16:58:00Z,300.59,1388,40
2026-05-20T16:59:00Z,300.69,1070,28
2026-05-20T17:00:00Z,300.565,3139,72
2026-05-20T17:01:00Z,300.63,893,30
2026-05-20T17:02:00Z,300.67,289,16
2026-05-20T17:03:00Z,300.635,2766,55
2026-05-20T17:04:00Z,300.54,1532,35
2026-05-20T17:05:00Z,300.4,2187,43
2026-05-20T17:06:00Z,300.52,1313,25
2026-05-20T17:07:00Z,300.46,1539,31
2026-05-20T17:08:00Z,300.47,2266,54
2026-05-20T17:09:00Z,300.29,1283,41
2026-05-20T17:10:00Z,300.29,2638,56
2026-05-20T17:11:00Z,300.31,2168,42
2026-05-20T17:12:00Z,300.415,1931,39
2026-05-20T17:13:00Z,300.425,3004,70
2026-05-20T17:14:00Z,300.49,1162,32
2026-05-20T17:15:00Z,300.55,527,16
2026-05-20T17:16:00Z,300.755,3170,60
2026-05-20T17:17:00Z,300.84,754,15
2026-05-20T17:18:00Z,300.97,3619,60
2026-05-20T17:19:00Z,300.96,3052,66
2026-05-20T17:20:00Z,301.17,6163,102
2026-05-20T17:21:00Z,301.2,13980,157
2026-05-20T17:22:00Z,301.23,4402,81
2026-05-20T17:23:00Z,301.07,2134,59
2026-05-20T17:24:00Z,301.065,1764,53
2026-05-20T17:25:00Z,300.97,1690,56
2026-05-20T17:26:00Z,301.005,2381,47
2026-05-20T17:27:00Z,301.01,2332,45
2026-05-20T17:28:00Z,300.96,1400,35
2026-05-20T17:29:00Z,301.05,1996,50
2026-05-20T17:30:00Z,301.04,1421,41
2026-05-20T17:31:00Z,301.085,1510,38
2026-05-20T17:32:00Z,300.99,1754,37
2026-05-20T17:33:00Z,300.95,2537,57
2026-05-20T17:34:00Z,301.02,29744,381
2026-05-20T17:35:00Z,301.295,10634,129
2026-05-20T17:36:00Z,301.48,5553,90
2026-05-20T17:37:00Z,301.415,6938,95
2026-05-20T17:38:00Z,301.38,722,20
2026-05-20T17:39:00Z,301.43,1237,21
2026-05-20T17:40:00Z,301.3,1724,27
2026-05-20T17:41:00Z,301.245,1624,37
2026-05-20T17:42:00Z,301.34,596,19
2026-05-20T17:43:00Z,301.26,1559,32
2026-05-20T17:44:00Z,301.27,1377,30
2026-05-20T17:45:00Z,301.39,3257,41
2026-05-20T17:46:00Z,301.35,5536,53
2026-05-20T17:47:00Z,301.37,1499,38
2026-05-20T17:48:00Z,301.28,1917,59
2026-05-20T17:49:00Z,301.16,1472,45
2026-05-20T17:50:00Z,300.98,2023,43
2026-05-20T17:51:00Z,301.16,1134,37
2026-05-20T17:52:00Z,301.13,1430,42
2026-05-20T17:53:00Z,301.07,1516,61
2026-05-20T17:54:00Z,300.98,2035,45
2026-05-20T17:55:00Z,301,541,17
2026-05-20T17:56:00Z,301.08,910,26
2026-05-20T17:57:00Z,301.08,916,30
2026-05-20T17:58:00Z,301.28,7004,111
2026-05-20T17:59:00Z,301.515,3243,53
2026-05-20T18:00:00Z,301.615,2566,60
2026-05-20T18:01:00Z,301.55,4075,62
2026-05-20T18:02:00Z,301.655,4693,64
2026-05-20T18:03:00Z,301.59,6440,66
2026-05-20T18:04:00Z,301.545,3760,69
2026-05-20T18:05:00Z,301.56,9239,122
2026-05-20T18:06:00Z,301.56,5534,80
2026-05-20T18:07:00Z,301.46,7300,91
2026-05-20T18:08:00Z,301.58,2182,37
2026-05-20T18:09:00Z,301.37,4463,61
2026-05-20T18:10:00Z,301.25,5877,65
2026-05-20T18:11:00Z,301.2,903,26
2026-05-20T18:12:00Z,301.23,2148,47
2026-05-20T18:13:00Z,301.335,1428,31
2026-05-20T18:14:00Z,301.26,1378,29
2026-05-20T18:15:00Z,301.5,3258,85
2026-05-20T18:16:00Z,301.51,3733,57
2026-05-20T18:17:00Z,301.365,2467,43
2026-05-20T18:18:00Z,301.365,2826,44
2026-05-20T18:19:00Z,301.38,11619,102
2026-05-20T18:20:00Z,301.59,5667,102
2026-05-20T18:21:00Z,301.46,8566,95
2026-05-20T18:22:00Z,301.5,1265,42
2026-05-20T18:23:00Z,301.59,2705,52
2026-05-20T18:24:00Z,301.43,3774,51
2026-05-20T18:25:00Z,301.33,7413,94
2026-05-20T18:26:00Z,301.48,1785,40
